product_id,week_since_launch,weekly_rx,cumulative_rx
P082,22,38,813
P082,23,42,854
P082,24,32,886
P082,25,24,910
P082,26,26,936
P082,27,24,960
P082,28,27,987
P082,29,22,1010
P082,30,19,1029
P082,31,17,1045
P082,32,24,1069
P082,33,21,1090
P082,34,16,1107
P082,35,16,1122
P082,36,12,1134
P082,37,10,1145
P082,38,12,1157
P082,39,10,1167
P082,40,9,1177
P082,41,7,1184
P082,42,7,1191
P082,43,7,1198
P082,44,6,1205
P082,45,9,1214
P082,46,8,1221
P082,47,4,1226
P082,48,4,1230
P082,49,1,1231
P082,50,8,1239
P082,51,6,1245
P082,52,0,1245
P083,1,36,36
P083,2,42,78
P083,3,62,140
P083,4,90,230
P083,5,65,295
P083,6,39,334
P083,7,125,459
P083,8,134,593
P083,9,146,739
P083,10,95,834
P083,11,99,933
P083,12,90,1023
P083,13,159,1182
P083,14,204,1386
P083,15,199,1585
P083,16,244,1828
P083,17,256,2084
P083,18,242,2327
P083,19,300,2627
P083,20,330,2957
P083,21,365,3322
P083,22,391,3713
P083,23,460,4173
P083,24,369,4542
P083,25,552,5095
P083,26,524,5618
P083,27,719,6337
P083,28,576,6914
P083,29,480,7394
P083,30,763,8156
P083,31,533,8690
P083,32,486,9176
P083,33,523,9699
P083,34,531,10230
P083,35,493,10723
P083,36,470,11193
P083,37,416,11608
P083,38,526,12135
P083,39,450,12585
P083,40,326,12910
P083,41,250,13160
P083,42,314,13474
P083,43,297,13771
P083,44,292,14063
P083,45,304,14367
P083,46,228,14595
P083,47,218,14814
P083,48,118,14932
P083,49,148,15080
P083,50,132,15212
P083,51,118,15330
P083,52,179,15509
P084,1,49,49
P084,2,56,105
P084,3,68,173
P084,4,44,217
P084,5,43,259
P084,6,65,324
P084,7,54,378
P084,8,51,430
P084,9,50,480
P084,10,50,529
P084,11,40,569
P084,12,58,627
P084,13,52,679
P084,14,42,722
P084,15,52,773
P084,16,54,828
P084,17,48,876
P084,18,49,925
P084,19,42,967
P084,20,45,1012
P084,21,43,1055
P084,22,32,1087
P084,23,30,1117
P084,24,32,1149
P084,25,30,1180
P084,26,24,1204
P084,27,44,1247
P084,28,33,1280
P084,29,34,1314
P084,30,28,1342
P084,31,23,1365
P084,32,20,1385
P084,33,15,1400
P084,34,18,1419
P084,35,20,1439
P084,36,19,1458
P084,37,16,1474
P084,38,24,1498
P084,39,10,1507
P084,40,8,1516
P084,41,5,1521
P084,42,10,1531
P084,43,6,1537
P084,44,12,1549
P084,45,5,1553
P084,46,7,1561
P084,47,9,1570
P084,48,0,1570
P084,49,6,1576
P084,50,4,1580
P084,51,11,1591
P084,52,8,1599
P085,1,35,35
P085,2,42,77
P085,3,36,113
P085,4,103,216
P085,5,21,237
P085,6,60,297
P085,7,41,338
P085,8,69,407
P085,9,67,474
P085,10,120,594
P085,11,82,676
P085,12,140,816
P085,13,142,958
P085,14,70,1028
P085,15,169,1196
P085,16,243,1440
P085,17,153,1593
P085,18,211,1804
P085,19,293,2097
P085,20,294,2391
P085,21,326,2717
P085,22,330,3047
P085,23,334,3382
P085,24,404,3785
P085,25,368,4153
P085,26,415,4568
P085,27,391,4959
P085,28,522,5481
P085,29,556,6038
P085,30,473,6511
P085,31,581,7092
P085,32,481,7573
P085,33,457,8031
P085,34,447,8478
P085,35,442,8920
P085,36,394,9314
P085,37,344,9659
P085,38,408,10066
P085,39,396,10462
P085,40,311,10774
P085,41,374,11148
P085,42,263,11410
P085,43,322,11732
P085,44,206,11938
P085,45,213,12150
P085,46,238,12388
P085,47,210,12598
P085,48,146,12744
P085,49,190,12935
P085,50,79,13013
P085,51,47,13060
P085,52,99,13160
P086,1,3149,3149
P086,2,2371,5520
P086,3,3368,8888
P086,4,4076,12965
P086,5,4276,17240
P086,6,5243,22483
P086,7,4803,27286
P086,8,5183,32469
P086,9,6598,39066
P086,10,6797,45863
P086,11,7117,52980
P086,12,4951,57931
P086,13,6039,63970
P086,14,3808,67778
P086,15,4982,72760
P086,16,4505,77265
P086,17,3122,80388
P086,18,3060,83447
P086,19,2592,86039
P086,20,1687,87726
P086,21,2110,89836
P086,22,1907,91743
P086,23,1532,93275
P086,24,1222,94497
P086,25,931,95427
P086,26,927,96354
P086,27,766,97120
P086,28,914,98034
P086,29,213,98248
P086,30,310,98557
P086,31,390,98947
P086,32,322,99268
P086,33,0,99268
P086,34,293,99561
P086,35,377,99938
P086,36,147,100085
P086,37,0,100085
P086,38,0,100085
P086,39,0,100085
P086,40,319,100404
P086,41,155,100559
P086,42,0,100559
P086,43,0,100559
P086,44,29,100588
P086,45,0,100588
P086,46,5,100593
P086,47,169,100762
P086,48,0,100762
P086,49,0,100762
P086,50,0,100762
P086,51,0,100762
P086,52,49,100812
P087,1,2,2
P087,2,4,7
P087,3,8,15
P087,4,17,32
P087,5,14,46
P087,6,13,58
P087,7,24,82
P087,8,21,103
P087,9,20,123
P087,10,32,155
P087,11,31,186
P087,12,32,218
P087,13,37,255
P087,14,39,294
P087,15,43,337
P087,16,88,425
P087,17,53,478
P087,18,78,556
P087,19,50,607
P087,20,100,706
P087,21,111,817
P087,22,119,936
P087,23,91,1027
P087,24,133,1160
P087,25,115,1275
P087,26,135,1410
P087,27,140,1550
P087,28,153,1703
P087,29,136,1839
P087,30,133,1972
P087,31,165,2137
P087,32,136,2273
P087,33,120,2393
P087,34,110,2503
P087,35,117,2620
P087,36,90,2710
P087,37,91,2801
P087,38,88,2888
P087,39,84,2973
P087,40,57,3030
P087,41,76,3106
P087,42,79,3185
P087,43,66,3251
P087,44,40,3292
P087,45,39,3331
P087,46,27,3358
P087,47,39,3397
P087,48,34,3431
P087,49,19,3449
P087,50,27,3476
P087,51,17,3494
P087,52,0,3494
P088,1,395,395
P088,2,309,704
P088,3,585,1289
P088,4,474,1763
P088,5,590,2353
P088,6,788,3141
P088,7,789,3930
P088,8,860,4790
P088,9,1135,5925
P088,10,917,6843
P088,11,1033,7875
P088,12,851,8726
P088,13,851,9577
P088,14,945,10522
P088,15,649,11171
P088,16,908,12079
P088,17,804,12883
P088,18,534,13417
P088,19,736,14153
P088,20,518,14671
P088,21,454,15125
P088,22,401,15526
P088,23,296,15822
P088,24,157,15979
P088,25,205,16184
P088,26,270,16454
P088,27,92,16546
P088,28,213,16758
P088,29,130,16889
P088,30,52,16941
P088,31,84,17025
P088,32,81,17106
P088,33,59,17165
P088,34,56,17221
P088,35,36,17257
P088,36,0,17257
P088,37,6,17263
P088,38,7,17270
P088,39,0,17270
P088,40,0,17270
P088,41,0,17270
P088,42,0,17270
P088,43,6,17276
P088,44,0,17276
P088,45,2,17278
P088,46,0,17278
P088,47,0,17278
P088,48,1,17279
P088,49,12,17290
P088,50,0,17290
P088,51,0,17290
P088,52,16,17306
P089,1,6,6
P089,2,8,14
P089,3,5,19
P089,4,18,38
P089,5,14,52
P089,6,6,58
P089,7,11,69
P089,8,3,72
P089,9,20,92
P089,10,7,99
P089,11,12,111
P089,12,10,121
P089,13,12,134
P089,14,15,149
P089,15,10,159
P089,16,18,178
P089,17,22,200
P089,18,17,217
P089,19,18,235
P089,20,12,247
P089,21,33,280
P089,22,19,300
P089,23,25,325
P089,24,19,344
P089,25,32,376
P089,26,32,408
P089,27,38,446
P089,28,34,480
P089,29,39,519
P089,30,33,552
P089,31,42,594
P089,32,52,646
P089,33,53,699
P089,34,48,747
P089,35,40,787
P089,36,48,836
P089,37,43,879
P089,38,53,932
P089,39,57,989
P089,40,57,1046
P089,41,42,1088
P089,42,37,1125
P089,43,54,1179
P089,44,59,1238
P089,45,59,1298
P089,46,35,1333
P089,47,52,1385
P089,48,59,1444
P089,49,65,1510
P089,50,52,1562
P089,51,68,1630
P089,52,55,1684
P090,1,829,829
P090,2,1577,2406
P090,3,1533,3939
P090,4,2328,6266
P090,5,1952,8218
P090,6,2532,10750
P090,7,3138,13889
P090,8,2908,16797
P090,9,3182,19979
P090,10,3267,23246
P090,11,3178,26424
P090,12,2928,29352
P090,13,2761,32113
P090,14,2631,34744
P090,15,2046,36790
P090,16,1978,38769
P090,17,1542,40311
P090,18,1612,41923
P090,19,1174,43096
P090,20,979,44076
P090,21,538,44614
P090,22,297,44911
P090,23,485,45396
P090,24,371,45766
P090,25,301,46067
P090,26,266,46333
P090,27,0,46334
P090,28,27,46361
P090,29,208,46569
P090,30,32,46601
P090,31,72,46673
P090,32,158,46830
P090,33,0,46830
P090,34,2,46833
P090,35,0,46833
P090,36,87,46920
P090,37,0,46920
P090,38,0,46920
P090,39,0,46920
P090,40,190,47110
P090,41,21,47131
P090,42,27,47158
P090,43,0,47158
P090,44,23,47181
P090,45,0,47181
P090,46,179,47359
P090,47,18,47378
P090,48,58,47436
P090,49,0,47436
P090,50,0,47436
P090,51,111,47546
P090,52,0,47546
P091,1,234,234
P091,2,232,467
P091,3,401,868
P091,4,406,1274
P091,5,354,1627
P091,6,412,2039
P091,7,733,2772
P091,8,636,3408
P091,9,906,4314
P091,10,827,5141
P091,11,922,6063
P091,12,1654,7717
P091,13,1586,9302
P091,14,1884,11187
P091,15,2239,13426
P091,16,1904,15329
P091,17,2696,18026
P091,18,2110,20136
P091,19,2642,22778
P091,20,2499,25277
P091,21,2283,27560
P091,22,2518,30078
P091,23,1515,31593
P091,24,2079,33672
P091,25,1493,35165
P091,26,1735,36900
P091,27,1337,38236
P091,28,1169,39406
P091,29,1125,40531
P091,30,788,41318
P091,31,750,42068
P091,32,615,42684
P091,33,263,42946
P091,34,527,43474
P091,35,41,43515
P091,36,167,43682
P091,37,124,43806
P091,38,237,44043
P091,39,198,44241
P091,40,98,44339
P091,41,110,44449
P091,42,51,44500
P091,43,213,44713
P091,44,65,44778
P091,45,44,44822
P091,46,0,44822
P091,47,1,44823
P091,48,0,44823
P091,49,0,44823
P091,50,104,44927
P091,51,0,44927
P091,52,0,44927
P092,1,20,20
P092,2,5,25
P092,3,19,44
P092,4,14,58
P092,5,35,92
P092,6,32,124
P092,7,38,162
P092,8,25,188
P092,9,30,217
P092,10,60,277
P092,11,18,295
P092,12,53,348
P092,13,73,422
P092,14,55,477
P092,15,61,537
P092,16,51,589
P092,17,63,652
P092,18,91,743
P092,19,91,834
P092,20,107,940
P092,21,92,1032
P092,22,90,1122
P092,23,100,1222
P092,24,104,1326
P092,25,117,1444
P092,26,169,1613
P092,27,87,1700
P092,28,129,1829
P092,29,115,1944
P092,30,116,2060
P092,31,154,2214
P092,32,129,2343
P092,33,126,2468
P092,34,114,2583
P092,35,98,2680
P092,36,109,2789
P092,37,106,2895
P092,38,86,2982
P092,39,88,3070
P092,40,67,3137
P092,41,104,3242
P092,42,74,3316
P092,43,64,3380
P092,44,54,3434
P092,45,55,3489
P092,46,70,3559
P092,47,54,3614
P092,48,38,3652
P092,49,44,3696
P092,50,42,3737
P092,51,20,3757
P092,52,23,3780
P093,1,280,280
P093,2,289,570
P093,3,271,841
P093,4,313,1154
P093,5,301,1455
P093,6,286,1740
P093,7,330,2070
P093,8,328,2399
P093,9,391,2789
P093,10,361,3151
P093,11,347,3498
P093,12,389,3887
P093,13,293,4180
P093,14,311,4491
P093,15,206,4697
P093,16,266,4963
P093,17,250,5213
P093,18,233,5446
P093,19,177,5623
P093,20,200,5823
P093,21,186,6009
P093,22,194,6203
P093,23,163,6366
P093,24,185,6551
P093,25,143,6694
P093,26,129,6823
P093,27,115,6938
P093,28,98,7036
P093,29,67,7103
P093,30,84,7187
P093,31,63,7250
P093,32,79,7329
P093,33,53,7382
P093,34,56,7438
P093,35,20,7459
P093,36,44,7503
P093,37,11,7514
P093,38,48,7561
P093,39,15,7576
P093,40,32,7608
P093,41,23,7632
P093,42,4,7635
P093,43,33,7668
P093,44,33,7702
P093,45,3,7704
P093,46,29,7733
P093,47,12,7746
P093,48,0,7746
P093,49,31,7777
P093,50,14,7792
P093,51,20,7812
P093,52,0,7812
P094,1,103,103
P094,2,164,267
P094,3,191,458
P094,4,150,607
P094,5,226,833
P094,6,206,1039
P094,7,240,1280
P094,8,175,1454
P094,9,230,1684
P094,10,175,1859
P094,11,156,2014
P094,12,171,2185
P094,13,150,2335
P094,14,150,2485
P094,15,115,2600
P094,16,115,2714
P094,17,94,2809
P094,18,109,2918
P094,19,79,2997
P094,20,53,3050
P094,21,60,3111
P094,22,49,3160
P094,23,38,3198
P094,24,29,3228
P094,25,29,3257
P094,26,31,3288
P094,27,32,3320
P094,28,11,3331
P094,29,1,3332
P094,30,2,3334
P094,31,6,3340
P094,32,12,3352
P094,33,0,3352
P094,34,9,3361
P094,35,3,3364
P094,36,16,3381
P094,37,9,3390
P094,38,0,3390
P094,39,6,3396
P094,40,0,3396
P094,41,0,3396
P094,42,7,3403
P094,43,0,3403
P094,44,12,3416
P094,45,9,3424
P094,46,0,3424
P094,47,0,3424
P094,48,0,3424
P094,49,4,3428
P094,50,2,3430
P094,51,0,3430
P094,52,0,3430
P095,1,4474,4474
P095,2,3954,8428
P095,3,4850,13277
P095,4,4854,18131
P095,5,4841,22972
P095,6,5274,28246
P095,7,7307,35553
P095,8,8974,44526
P095,9,7426,51952
P095,10,5764,57715
P095,11,8082,65798
P095,12,7565,73363
P095,13,8120,81482
P095,14,7783,89265
P095,15,8180,97445
P095,16,6213,103659
P095,17,7094,110753
P095,18,6126,116878
P095,19,5045,121924
P095,20,3326,125250
P095,21,2999,128249
P095,22,3895,132145
P095,23,2775,134919
P095,24,3133,138052
P095,25,2521,140573
P095,26,1688,142261
P095,27,1299,143560
P095,28,1062,144622
P095,29,1000,145623
P095,30,954,146576
P095,31,328,146904
P095,32,459,147364
P095,33,804,148168
P095,34,462,148630
P095,35,276,148906
P095,36,276,149182
P095,37,0,149182
P095,38,0,149182
P095,39,0,149182
P095,40,0,149182
P095,41,0,149182
P095,42,0,149182
P095,43,0,149182
P095,44,111,149293
P095,45,343,149636
P095,46,0,149636
P095,47,182,149818
P095,48,0,149818
P095,49,183,150001
P095,50,0,150001
P095,51,0,150001
P095,52,481,150482
P096,1,138,138
P096,2,150,288
P096,3,223,511
P096,4,181,692
P096,5,188,880
P096,6,237,1117
P096,7,258,1375
P096,8,284,1659
P096,9,255,1914
P096,10,175,2089
P096,11,217,2306
P096,12,249,2555
P096,13,279,2834
P096,14,319,3153
P096,15,287,3440
P096,16,204,3644
P096,17,300,3944
P096,18,359,4302
P096,19,334,4636
P096,20,325,4961
P096,21,301,5262
P096,22,351,5613
P096,23,257,5870
P096,24,331,6202
P096,25,299,6500
P096,26,325,6825
P096,27,265,7091
P096,28,280,7371
P096,29,307,7678
P096,30,331,8008
P096,31,223,8232
P096,32,252,8483
P096,33,270,8753
P096,34,149,8902
P096,35,192,9094
P096,36,141,9234
P096,37,220,9454
P096,38,181,9635
P096,39,137,9772
P096,40,202,9974
P096,41,221,10195
P096,42,138,10333
P096,43,166,10498
P096,44,112,10610
P096,45,109,10719
P096,46,120,10839
P096,47,96,10935
P096,48,109,11044
P096,49,41,11086
P096,50,66,11152
P096,51,75,11227
P096,52,99,11326
P097,1,26,26
P097,2,25,51
P097,3,33,84
P097,4,30,114
P097,5,32,147
P097,6,32,178
P097,7,33,212
P097,8,25,237
P097,9,32,268
P097,10,26,295
P097,11,32,326
P097,12,24,350
P097,13,26,376
P097,14,25,401
P097,15,17,418
P097,16,15,433
P097,17,18,452
P097,18,14,466
P097,19,12,478
P097,20,16,493
P097,21,11,504
P097,22,7,511
P097,23,5,516
P097,24,8,524
P097,25,6,530
P097,26,5,536
P097,27,7,542
P097,28,2,545
P097,29,3,548
P097,30,2,550
P097,31,4,554
P097,32,2,555
P097,33,3,558
P097,34,0,558
P097,35,3,561
P097,36,0,561
P097,37,1,563
P097,38,2,565
P097,39,2,567
P097,40,0,567
P097,41,1,569
P097,42,0,569
P097,43,2,571
P097,44,2,573
P097,45,0,573
P097,46,0,573
P097,47,0,574
P097,48,0,574
P097,49,0,574
P097,50,1,575
P097,51,0,575
P097,52,0,575
P098,1,442,442
P098,2,372,814
P098,3,529,1343
P098,4,437,1780
P098,5,500,2280
P098,6,649,2928
P098,7,567,3495
P098,8,513,4008
P098,9,518,4526
P098,10,547,5074
P098,11,315,5389
P098,12,486,5875
P098,13,574,6449
P098,14,528,6977
P098,15,432,7409
P098,16,489,7897
P098,17,479,8376
P098,18,361,8737
P098,19,435,9172
P098,20,316,9488
P098,21,334,9822
P098,22,285,10108
P098,23,293,10401
P098,24,297,10698
P098,25,194,10893
P098,26,188,11081
P098,27,162,11243
P098,28,177,11420
P098,29,152,11572
P098,30,117,11689
P098,31,105,11794
P098,32,88,11882
P098,33,55,11937
P098,34,113,12051
P098,35,60,12110
P098,36,33,12143
P098,37,64,12208
P098,38,27,12235
P098,39,59,12294
P098,40,10,12303
P098,41,0,12303
P098,42,55,12358
P098,43,80,12438
P098,44,50,12489
P098,45,0,12489
P098,46,39,12528
P098,47,29,12557
P098,48,17,12574
P098,49,0,12574
P098,50,11,12585
P098,51,0,12585
P098,52,0,12585
P099,1,462,462
P099,2,827,1289
P099,3,947,2236
P099,4,1059,3296
P099,5,1054,4350
P099,6,1286,5636
P099,7,963,6599
P099,8,1061,7660
P099,9,1166,8826
P099,10,1006,9833
P099,11,882,10715
P099,12,843,11558
P099,13,685,12243
P099,14,518,12761
P099,15,503,13264
P099,16,446,13711
P099,17,451,14162
P099,18,302,14464
P099,19,275,14739
P099,20,163,14902
P099,21,205,15107
P099,22,96,15204
P099,23,54,15257
P099,24,107,15364
P099,25,87,15451
P099,26,85,15535
P099,27,117,15652
P099,28,0,15652
P099,29,69,15721
P099,30,11,15732
P099,31,22,15754
P099,32,48,15802
P099,33,22,15824
P099,34,39,15863
P099,35,0,15863
P099,36,35,15898
P099,37,0,15898
P099,38,13,15911
P099,39,45,15956
P099,40,0,15956
P099,41,0,15956
P099,42,0,15956
P099,43,17,15972
P099,44,0,15972
P099,45,0,15972
P099,46,0,15972
P099,47,25,15997
P099,48,37,16035
P099,49,0,16035
P099,50,19,16053
P099,51,42,16095
P099,52,0,16095
P100,1,266,266
P100,2,269,535
P100,3,197,732
P100,4,263,995
P100,5,232,1227
P100,6,258,1485
P100,7,236,1721
P100,8,298,2019
P100,9,302,2322
P100,10,256,2578
P100,11,240,2818
P100,12,310,3127
P100,13,280,3407
P100,14,250,3658
P100,15,185,3843
P100,16,206,4049
P100,17,199,4248
P100,18,163,4410
P100,19,168,4578
P100,20,191,4770
P100,21,150,4919
P100,22,178,5097
P100,23,136,5233
P100,24,109,5342
P100,25,120,5462
P100,26,104,5567
P100,27,81,5647
P100,28,118,5765
P100,29,59,5824
P100,30,78,5902
P100,31,52,5954
P100,32,45,5999
P100,33,67,6066
P100,34,26,6092
P100,35,46,6139
P100,36,13,6152
P100,37,42,6194
P100,38,24,6219
P100,39,9,6228
P100,40,17,6245
P100,41,10,6255
P100,42,6,6261
P100,43,17,6278
P100,44,4,6281
P100,45,29,6310
P100,46,12,6322
P100,47,0,6322
P100,48,0,6322
P100,49,0,6322
P100,50,8,6330
P100,51,23,6353
P100,52,0,6353
P101,1,0,0
P101,2,0,0
P101,3,145,145
P101,4,91,236
P101,5,135,371
P101,6,173,544
P101,7,292,836
P101,8,316,1152
P101,9,379,1531
P101,10,489,2021
P101,11,434,2455
P101,12,704,3158
P101,13,726,3885
P101,14,794,4679
P101,15,1220,5898
P101,16,1419,7318
P101,17,1164,8482
P101,18,1365,9847
P101,19,1616,11463
P101,20,1699,13162
P101,21,1753,14915
P101,22,1553,16468
P101,23,1696,18164
P101,24,1560,19724
P101,25,1538,21262
P101,26,1136,22398
P101,27,1162,23561
P101,28,950,24510
P101,29,1078,25588
P101,30,761,26349
P101,31,651,27000
P101,32,637,27637
P101,33,495,28132
P101,34,338,28470
P101,35,240,28710
P101,36,294,29004
P101,37,123,29127
P101,38,154,29281
P101,39,140,29421
P101,40,30,29450
P101,41,131,29581
P101,42,124,29705
P101,43,96,29801
P101,44,7,29808
P101,45,65,29872
P101,46,36,29908
P101,47,30,29939
P101,48,34,29972
P101,49,0,29972
P101,50,19,29991
P101,51,0,29991
P101,52,0,29991
P102,1,47,47
P102,2,43,90
P102,3,94,184
P102,4,78,263
P102,5,112,375
P102,6,76,451
P102,7,80,530
P102,8,63,594
P102,9,126,720
P102,10,111,831
P102,11,127,958
P102,12,123,1081
P102,13,148,1229
P102,14,98,1327
P102,15,104,1430
P102,16,131,1562
P102,17,153,1715
P102,18,192,1907
P102,19,158,2065
P102,20,203,2268
P102,21,209,2476
P102,22,179,2655
P102,23,168,2823
P102,24,259,3082
P102,25,225,3307
P102,26,164,3471
P102,27,199,3670
P102,28,246,3916
P102,29,175,4091
P102,30,236,4328
P102,31,207,4535
P102,32,227,4762
P102,33,252,5015
P102,34,231,5246
P102,35,214,5460
P102,36,317,5777
P102,37,216,5993
P102,38,146,6139
P102,39,228,6367
P102,40,213,6580
P102,41,159,6740
P102,42,235,6975
P102,43,215,7190
P102,44,176,7366
P102,45,172,7538
P102,46,183,7721
P102,47,158,7880
P102,48,173,8052
P102,49,232,8284
P102,50,166,8450
P102,51,107,8557
P102,52,111,8668
P103,1,154,154
P103,2,107,261
P103,3,331,591
P103,4,322,913
P103,5,290,1203
P103,6,432,1635
P103,7,514,2148
P103,8,701,2849
P103,9,836,3685
P103,10,1055,4740
P103,11,1440,6180
P103,12,1994,8174
P103,13,2052,10226
P103,14,2674,12900
P103,15,1988,14888
P103,16,3297,18186
P103,17,3291,21477
P103,18,3360,24836
P103,19,3294,28130
P103,20,3044,31174
P103,21,3141,34315
P103,22,2851,37166
P103,23,1940,39105
P103,24,2238,41343
P103,25,1811,43154
P103,26,1843,44998
P103,27,1642,46639
P103,28,1271,47910
P103,29,786,48695
P103,30,718,49413
P103,31,417,49830
P103,32,480,50310
P103,33,558,50869
P103,34,389,51258
P103,35,217,51475
P103,36,138,51613
P103,37,125,51739
P103,38,28,51767
P103,39,130,51897
P103,40,156,52053
P103,41,173,52226
P103,42,53,52279
P103,43,0,52279
P103,44,89,52368
P103,45,47,52415
P103,46,60,52475
P103,47,102,52577
P103,48,0,52577
P103,49,0,52577
P103,50,0,52577
P103,51,0,52577
P103,52,59,52636
P104,1,57,57
P104,2,82,138
P104,3,136,274
P104,4,150,424
P104,5,181,605
P104,6,257,863
P104,7,240,1102
P104,8,168,1270
P104,9,296,1566
P104,10,258,1824
P104,11,347,2171
P104,12,449,2620
P104,13,243,2863
P104,14,439,3302
P104,15,279,3581
P104,16,522,4103
P104,17,365,4467
P104,18,403,4870
P104,19,571,5441
P104,20,600,6041
P104,21,482,6523
P104,22,668,7191
P104,23,800,7992
P104,24,1094,9086
P104,25,930,10016
P104,26,933,10949
P104,27,919,11868
P104,28,843,12711
P104,29,914,13625
P104,30,933,14559
P104,31,1263,15822
P104,32,1198,17020
P104,33,1079,18099
P104,34,1267,19367
P104,35,1296,20662
P104,36,1017,21679
P104,37,1575,23255
P104,38,1304,24558
P104,39,1409,25967
P104,40,1320,27288
P104,41,1635,28923
P104,42,1531,30454
P104,43,1060,31514
P104,44,1462,32976
P104,45,1272,34248
P104,46,1121,35369
P104,47,1267,36636
P104,48,1251,37887
P104,49,1062,38948
P104,50,969,39918
P104,51,1074,40992
P104,52,735,41727
P105,1,754,754
P105,2,857,1611
P105,3,1129,2740
P105,4,714,3454
P105,5,1025,4479
P105,6,797,5276
P105,7,1121,6397
P105,8,1375,7772
P105,9,1256,9027
P105,10,1421,10448
P105,11,1345,11794
P105,12,1635,13429
P105,13,1521,14950
P105,14,1782,16732
P105,15,1227,17959
P105,16,2170,20130
P105,17,1611,21741
P105,18,1618,23359
P105,19,1852,25212
P105,20,1688,26900
P105,21,1751,28651
P105,22,1454,30105
P105,23,1947,32052
P105,24,2131,34183
P105,25,1815,35999
P105,26,1434,37432
P105,27,1049,38481
P105,28,1488,39969
P105,29,1470,41439
P105,30,1138,42577
P105,31,1263,43840
P105,32,1080,44920
P105,33,1194,46114
P105,34,1073,47187
P105,35,861,48047
P105,36,881,48928
P105,37,555,49483
P105,38,485,49968
P105,39,315,50283
P105,40,574,50857
P105,41,558,51415
P105,42,274,51689
P105,43,357,52046
P105,44,320,52366
P105,45,265,52631
P105,46,338,52969
P105,47,0,52969
P105,48,289,53258
P105,49,184,53442
P105,50,0,53442
P105,51,132,53574
P105,52,32,53606
P106,1,1560,1560
P106,2,1660,3220
P106,3,1788,5007
P106,4,1785,6792
P106,5,1729,8521
P106,6,1749,10270
P106,7,1220,11490
P106,8,1679,13169
P106,9,1549,14718
P106,10,1483,16201
P106,11,1519,17719
P106,12,1151,18870
P106,13,1411,20281
P106,14,1255,21536
P106,15,1618,23153
P106,16,1352,24505
P106,17,780,25285
P106,18,1086,26372
P106,19,1212,27584
P106,20,833,28417
P106,21,819,29236
P106,22,712,29949
P106,23,988,30937
P106,24,1002,31939
P106,25,799,32738
P106,26,664,33402
P106,27,749,34151
P106,28,385,34536
P106,29,564,35100
P106,30,531,35630
P106,31,494,36124
P106,32,435,36559
P106,33,468,37027
P106,34,164,37192
P106,35,406,37598
P106,36,470,38068
P106,37,425,38492
P106,38,434,38926
P106,39,231,39156
P106,40,299,39456
P106,41,128,39584
P106,42,169,39753
P106,43,188,39941
P106,44,274,40215
P106,45,93,40308
P106,46,143,40451
P106,47,180,40632
P106,48,146,40778
P106,49,112,40890
P106,50,156,41046
P106,51,86,41132
P106,52,80,41212
P107,1,27,27
P107,2,142,170
P107,3,35,204
P107,4,81,286
P107,5,183,468
P107,6,140,609
P107,7,191,800
P107,8,242,1041
P107,9,118,1159
P107,10,222,1381
P107,11,0,1381
P107,12,246,1627
P107,13,221,1848
P107,14,189,2037
P107,15,159,2196
P107,16,273,2469
P107,17,314,2783
P107,18,314,3097
P107,19,406,3503
P107,20,320,3823
P107,21,478,4301
P107,22,494,4795
P107,23,371,5166
P107,24,402,5568
P107,25,307,5875
P107,26,652,6527
P107,27,525,7052
P107,28,540,7593
P107,29,595,8187
P107,30,539,8726
P107,31,538,9264
P107,32,529,9793
P107,33,772,10565
P107,34,731,11296
P107,35,538,11834
P107,36,725,12559
P107,37,817,13376
P107,38,787,14162
P107,39,753,14916
P107,40,719,15634
P107,41,745,16379
P107,42,917,17296
P107,43,765,18061
P107,44,641,18701
P107,45,830,19531
P107,46,759,20290
P107,47,656,20946
P107,48,888,21834
P107,49,641,22475
P107,50,685,23160
P107,51,764,23925
P107,52,613,24538
P108,1,1440,1440
P108,2,1387,2827
P108,3,1411,4238
P108,4,1591,5829
P108,5,1467,7295
P108,6,1747,9042
P108,7,1829,10871
P108,8,1544,12415
P108,9,2029,14444
P108,10,1571,16015
P108,11,1902,17917
P108,12,1322,19238
P108,13,2037,21276
P108,14,1712,22987
P108,15,1519,24507
P108,16,1796,26302
P108,17,1557,27859
P108,18,1566,29426
P108,19,1518,30943
P108,20,814,31757
P108,21,1166,32923
P108,22,625,33547
P108,23,1034,34581
P108,24,687,35268
P108,25,1029,36297
P108,26,850,37147
P108,27,655,37802
P108,28,399,38201
P108,29,520,38721
P108,30,372,39094
P108,31,274,39368
P108,32,306,39674
P108,33,220,39894
P108,34,269,40163
P108,35,98,40261
P108,36,25,40286
P108,37,312,40597
P108,38,255,40852
P108,39,189,41041
P108,40,320,41362
P108,41,309,41671
P108,42,242,41912
P108,43,116,42028
P108,44,38,42066
P108,45,254,42320
P108,46,127,42447
P108,47,29,42476
P108,48,17,42493
P108,49,25,42518
P108,50,0,42518
P108,51,109,42626
P108,52,0,42626
P109,1,3230,3230
P109,2,2851,6081
P109,3,2956,9038
P109,4,2995,12033
P109,5,3102,15134
P109,6,3768,18902
P109,7,3000,21902
P109,8,3006,24908
P109,9,2962,27870
P109,10,2852,30722
P109,11,2684,33406
P109,12,2760,36166
P109,13,2903,39070
P109,14,1896,40965
P109,15,2488,43453
